SRR5665186_k101_41264_1	K00925
SRR5665184_k101_20209_1_1	K00925
SRR5665184_k101_674_1	K00925
SRR5665187_k101_15351_1	K00925
SRR5665186_k101_87704_4	K01067
SRR5665187_k101_86556_1	K00925
SRR5665186_k101_68803_1	K00925
SRR5665187_k101_115987_3	K00929
SRR5665186_k101_829_2	K01512
SRR5665187_k101_23573_7	K01512
SRR5665187_k101_98670_3	K01512
SRR5665185_k101_38992_1	K00925
SRR5665186_k101_28520_3	K01512
SRR5665187_k101_13444_1	K00925
SRR5665184_k101_32880_1	K00925
SRR5665187_k101_57889_9	K00925
SRR5665186_k101_82760_3	K00925
SRR5665184_k101_7194_1	K00925
SRR5665187_k101_52885_1	K00925
SRR5665184_k101_52422_1	K01067
SRR5665184_k101_20209_1	K00925
SRR5665184_k101_52422_1_1	K01067
SRR5665187_k101_58958_4	K00925
SRR5665186_k101_5464_1	K00925
SRR5665187_k101_52885_3	K00925
SRR5665187_k101_86297_11	K00925
SRR5665187_k101_35097_4	K01512
SRR5665187_k101_35979_3	K01512
SRR5665187_k101_117570_1	K00128
SRR5665185_k101_34604_1	K01512
SRR5665187_k101_121433_9	K00925
SRR5665184_k101_41963_4	K01512
SRR5665186_k101_86695_1	K00925
SRR5665187_k101_30043_1	K00925
SRR5665187_k101_16976_47	K00925
SRR5665186_k101_27262_1	K00925
SRR5665187_k101_69759_5	K00925
SRR5665187_k101_81469_3	K01512
SRR5665186_k101_82757_2	K01067
SRR5665187_k101_30456_1	K00925
SRR5665184_k101_19022_1	K00925
SRR5665185_k101_4455_1	K00925
SRR5665187_k101_35078_1	K00925
SRR5665186_k101_82760_4	K00925
SRR5665187_k101_83379_2	K01512
SRR5665185_k101_40346_4	K00925
SRR5665187_k101_35093_1	K01512
SRR5665187_k101_124413_1	K00925
SRR5665184_k101_54396_1	K00925
SRR5665187_k101_121433_8	K00925
SRR5665187_k101_39830_3	K00925
SRR5665184_k101_26874_1	K00925
SRR5665186_k101_3531_2	K01512
SRR5665184_k101_9954_2	K00156
SRR5665187_k101_69811_1	K00925
SRR5665187_k101_40662_2	K00925
SRR5665187_k101_43741_10	K00925
SRR5665186_k101_55901_1	K01512
SRR5665185_k101_30261_2	K01067
SRR5665184_k101_1630_3	K01512
SRR5665185_k101_31788_1	K00925
SRR5665184_k101_16619_1	K01512
SRR5665184_k101_49486_1	K01067
SRR5665187_k101_34503_1	K01067
SRR5665187_k101_5459_1	K01512
SRR5665186_k101_45677_1	K01512
SRR5665184_k101_42759_2	K00156
SRR5665184_k101_8475_6	K01512
SRR5665187_k101_102868_2	K00925
SRR5665187_k101_114182_2	K00925
SRR5665186_k101_86555_7	K01512
SRR5665186_k101_49167_1	K00925
SRR5665187_k101_13444_2	K00925
SRR5665186_k101_81090_1	K01067
SRR5665184_k101_4405_4	K00925
SRR5665184_k101_2434_1	K00925
SRR5665187_k101_20036_1	K00925
